name,salary,season,team,shoots,height_cm,weight_kg,age,games_played,mins_played,pts,ppm,ppg
Jeff Ayres,317232,2016,Los Angeles Clippers,Right,205.74,108.96,28,17,107,30,0.28037,1.76471
Jeff Foote,225341,2012,New Orleans Pelicans,Right,213.36,120.31,24,4,39,4,0.10256,1
Jeff Foster,857760,2000,Indiana Pacers,Right,210.82,107.144,23,19,86,43,0.5,2.26316
Jeff Foster,922080,2001,Indiana Pacers,Right,210.82,107.144,24,71,1152,249,0.21615,3.50704
Jeff Foster,986400,2002,Indiana Pacers,Right,210.82,107.144,25,82,1786,467,0.26148,5.69512
Jeff Foster,1571335,2003,Indiana Pacers,Right,210.82,107.144,26,77,802,162,0.202,2.1039
Jeff Foster,4000000,2004,Indiana Pacers,Right,210.82,107.144,27,82,1961,497,0.25344,6.06098
Jeff Foster,4500000,2005,Indiana Pacers,Right,210.82,107.144,28,61,1594,426,0.26725,6.98361
Jeff Foster,5000000,2006,Indiana Pacers,Right,210.82,107.144,29,63,1581,372,0.23529,5.90476
Jeff Foster,5500000,2007,Indiana Pacers,Right,210.82,107.144,30,75,1740,322,0.18506,4.29333
Jeff Foster,5500000,2008,Indiana Pacers,Right,210.82,107.144,31,77,1884,496,0.26327,6.44156
Jeff Foster,5500000,2009,Indiana Pacers,Right,210.82,107.144,32,74,1828,452,0.24726,6.10811
Jeff Foster,6077500,2010,Indiana Pacers,Right,210.82,107.144,33,16,255,49,0.19216,3.0625
Jeff Foster,6655000,2011,Indiana Pacers,Right,210.82,107.144,34,56,940,187,0.19894,3.33929
Jeff Foster,3000000,2012,Indiana Pacers,Right,210.82,107.144,35,11,141,25,0.1773,2.27273
Jeff Green,3058200,2008,Oklahoma City Thunder,Right,205.74,106.69,21,80,2253,838,0.37195,10.475
Jeff Green,3287640,2009,Oklahoma City Thunder,Right,205.74,106.69,22,78,2873,1290,0.44901,16.53846
Jeff Green,3516960,2010,Oklahoma City Thunder,Right,205.74,106.69,23,82,3043,1239,0.40716,15.10976
Jeff Green,4455988,2011,TOT,Right,205.74,106.69,24,75,2427,998,0.41121,13.30667
Jeff Green,4455988,2011,Oklahoma City Thunder,Right,205.74,106.69,24,49,1815,744,0.40992,15.18367
Jeff Green,4455988,2011,Boston Celtics,Right,205.74,106.69,24,26,612,254,0.41503,9.76923
Jeff Green,8385000,2013,Boston Celtics,Right,205.74,106.69,26,81,2252,1036,0.46004,12.79012
Jeff Green,8965000,2014,Boston Celtics,Right,205.74,106.69,27,82,2805,1382,0.49269,16.85366
Jeff Green,9445000,2015,TOT,Right,205.74,106.69,28,78,2454,1168,0.47596,14.97436
Jeff Green,9445000,2015,Boston Celtics,Right,205.74,106.69,28,33,1093,580,0.53065,17.57576
Jeff Green,9445000,2015,Memphis Grizzlies,Right,205.74,106.69,28,45,1361,588,0.43204,13.06667
Jeff Green,9200000,2016,TOT,Right,205.74,106.69,29,80,2253,939,0.41678,11.7375
Jeff Green,9200000,2016,Memphis Grizzlies,Right,205.74,106.69,29,53,1544,646,0.41839,12.18868
Jeff Green,9200000,2016,Los Angeles Clippers,Right,205.74,106.69,29,27,709,293,0.41326,10.85185
Jeff Hornacek,5200000,2000,Utah Jazz,Right,190.5,86.26,36,77,2133,953,0.44679,12.37662
Jeff McInnis,460000,2000,Los Angeles Clippers,Right,193.04,86.26,25,25,597,180,0.30151,7.2
Jeff McInnis,523500,2001,Los Angeles Clippers,Right,193.04,86.26,26,81,2831,1046,0.36948,12.91358
Jeff McInnis,590850,2002,Los Angeles Clippers,Right,193.04,86.26,27,81,3030,1184,0.39076,14.61728
Jeff McInnis,3000000,2003,Portland Trail Blazers,Right,193.04,86.26,28,75,1311,432,0.32952,5.76
Jeff McInnis,3300000,2004,TOT,Right,193.04,86.26,29,70,2365,828,0.35011,11.82857
Jeff McInnis,3300000,2004,Portland Trail Blazers,Right,193.04,86.26,29,39,1269,465,0.36643,11.92308
Jeff McInnis,3300000,2004,Cleveland Cavaliers,Right,193.04,86.26,29,31,1096,363,0.3312,11.70968
Jeff McInnis,3600000,2005,Cleveland Cavaliers,Right,193.04,86.26,30,76,2651,975,0.36779,12.82895
Jeff McInnis,3400000,2006,Brooklyn Nets,Right,193.04,86.26,31,28,486,149,0.30658,5.32143
Jeff McInnis,3600000,2007,Charlotte Hornets,Right,193.04,86.26,32,38,702,165,0.23504,4.34211
Jeff McInnis,1219590,2008,Charlotte Hornets,Right,193.04,86.26,33,54,1410,242,0.17163,4.48148
Jeff Teague,1373880,2010,Atlanta Hawks,Right,187.96,81.72,21,71,719,228,0.31711,3.21127
Jeff Teague,1476840,2011,Atlanta Hawks,Right,187.96,81.72,22,70,963,361,0.37487,5.15714
Jeff Teague,1579920,2012,Atlanta Hawks,Right,187.96,81.72,23,66,2183,831,0.38067,12.59091
Jeff Teague,2433077,2013,Atlanta Hawks,Right,187.96,81.72,24,80,2628,1166,0.44368,14.575
Jeff Teague,8000000,2014,Atlanta Hawks,Right,187.96,81.72,25,79,2542,1304,0.51298,16.50633
Jeff Teague,8000000,2015,Atlanta Hawks,Right,187.96,81.72,26,73,2228,1162,0.52154,15.91781
Jeff Teague,8000000,2016,Atlanta Hawks,Right,187.96,81.72,27,79,2255,1239,0.54945,15.68354
Jeff Trepagnier,332817,2002,Cleveland Cavaliers,Left,193.04,90.8,22,12,77,18,0.23377,1.5
Jeff Trepagnier,638679,2004,Denver Nuggets,Left,193.04,90.8,24,11,96,25,0.26042,2.27273
Jeff Withey,816482,2015,New Orleans Pelicans,Right,213.36,106.69,24,37,259,98,0.37838,2.64865
Jeff Withey,947276,2016,Utah Jazz,Right,213.36,106.69,25,51,658,217,0.32979,4.2549
Jelani McCoy,1000000,2000,Oklahoma City Thunder,Right,208.28,111.23,22,58,746,249,0.33378,4.2931
Jelani McCoy,1110000,2001,Oklahoma City Thunder,Right,208.28,111.23,23,70,1143,317,0.27734,4.52857
Jelani McCoy,565850,2002,Los Angeles Lakers,Right,208.28,111.23,24,21,104,26,0.25,1.2381
Jelani McCoy,637435,2003,Toronto Raptors,Right,208.28,111.23,25,67,1367,457,0.33431,6.8209
Jelani McCoy,36643,2004,Cleveland Cavaliers,Right,208.28,111.23,26,2,12,0,0,0
Jelani McCoy,167418,2005,Atlanta Hawks,Right,208.28,111.23,27,10,88,15,0.17045,1.5
Jelani McCoy,151089,2008,Denver Nuggets,Right,208.28,111.23,30,6,33,3,0.09091,0.5
Jerami Grant,884879,2015,Philadelphia 76ers,Right,203.2,95.34,20,65,1377,411,0.29847,6.32308
Jerami Grant,845059,2016,Philadelphia 76ers,Right,203.2,95.34,21,77,2066,749,0.36254,9.72727
Jerel McNeal,29843,2015,Phoenix Suns,Right,190.5,90.8,27,6,36,9,0.25,1.5
Jeremy Evans,473604,2011,Utah Jazz,Right,205.74,88.984,23,49,463,178,0.38445,3.63265
Jeremy Evans,762195,2012,Utah Jazz,Right,205.74,88.984,24,29,217,62,0.28571,2.13793
Jeremy Evans,1794872,2013,Utah Jazz,Right,205.74,88.984,25,37,215,75,0.34884,2.02703
Jeremy Evans,1660257,2014,Utah Jazz,Right,205.74,88.984,26,66,1209,401,0.33168,6.07576
Jeremy Evans,1794871,2015,Utah Jazz,Right,205.74,88.984,27,38,266,90,0.33835,2.36842
Jeremy Evans,1100602,2016,Dallas Mavericks,Right,205.74,88.984,28,30,251,71,0.28287,2.36667
Jeremy Lamb,2020200,2013,Oklahoma City Thunder,Right,195.58,81.72,20,23,147,71,0.48299,3.08696
Jeremy Lamb,2111160,2014,Oklahoma City Thunder,Right,195.58,81.72,21,78,1538,665,0.43238,8.52564
Jeremy Lamb,2202000,2015,Oklahoma City Thunder,Right,195.58,81.72,22,47,633,295,0.46603,6.2766
Jeremy Lamb,3034356,2016,Charlotte Hornets,Right,195.58,81.72,23,66,1227,580,0.4727,8.78788
Jeremy Lin,473604,2011,Golden State Warriors,Right,190.5,90.8,22,29,285,76,0.26667,2.62069
Jeremy Lin,762195,2012,New York Knicks,Right,190.5,90.8,23,35,940,512,0.54468,14.62857
Jeremy Lin,8374646,2013,Houston Rockets,Right,190.5,90.8,24,82,2640,1095,0.41477,13.35366
Jeremy Lin,8374646,2014,Houston Rockets,Right,190.5,90.8,25,71,2054,890,0.4333,12.53521
Jeremy Lin,8374646,2015,Los Angeles Lakers,Right,190.5,90.8,26,74,1907,832,0.43629,11.24324
Jeremy Lin,2100000,2016,Charlotte Hornets,Right,190.5,90.8,27,78,2048,914,0.44629,11.71795
Jeremy Pargo,1000000,2012,Memphis Grizzlies,Right,187.96,99.426,25,44,424,126,0.29717,2.86364
Jeremy Pargo,762195,2013,TOT,Right,187.96,99.426,26,39,655,265,0.40458,6.79487
Jeremy Pargo,762195,2013,Cleveland Cavaliers,Right,187.96,99.426,26,25,447,196,0.43848,7.84
Jeremy Pargo,762195,2013,Philadelphia 76ers,Right,187.96,99.426,26,14,208,69,0.33173,4.92857
Jeremy Richardson,120796,2007,TOT,Right,198.12,83.99,22,6,20,8,0.4,1.33333
Jeremy Richardson,120796,2007,Atlanta Hawks,Right,198.12,83.99,22,5,19,8,0.42105,1.6
Jeremy Richardson,120796,2007,Portland Trail Blazers,Right,198.12,83.99,22,1,1,0,0,0
Jeremy Richardson,511295,2008,TOT,Right,198.12,83.99,23,27,132,41,0.31061,1.51852
Jeremy Richardson,511295,2008,Memphis Grizzlies,Right,198.12,83.99,23,3,15,0,0,0
Jeremy Richardson,511295,2008,San Antonio Spurs,Right,198.12,83.99,23,5,29,10,0.34483,2
Jeremy Richardson,511295,2008,Atlanta Hawks,Right,198.12,83.99,23,19,88,31,0.35227,1.63158
Jeremy Richardson,769431,2009,Orlando Magic,Right,198.12,83.99,24,12,93,37,0.39785,3.08333
Jeremy Tyler,650000,2012,Golden State Warriors,Right,208.28,118.04,20,42,568,205,0.36092,4.88095
Jeremy Tyler,762195,2013,TOT,Right,208.28,118.04,21,21,68,22,0.32353,1.04762
Jeremy Tyler,762195,2013,Golden State Warriors,Right,208.28,118.04,21,20,63,22,0.34921,1.1
Jeremy Tyler,762195,2013,Atlanta Hawks,Right,208.28,118.04,21,1,5,0,0,0
Jeremy Tyler,884293,2014,New York Knicks,Right,208.28,118.04,22,41,398,146,0.36683,3.56098
Jerian Grant,1572360,2016,New York Knicks,Right,193.04,88.53,23,76,1265,426,0.33676,5.60526
Jermaine Jackson,302875,2000,Detroit Pistons,Right,193.04,92.616,23,7,73,7,0.09589,1
Jermaine Jackson,171932,2003,TOT,Right,193.04,92.616,26,53,559,121,0.21646,2.28302
Jermaine Jackson,171932,2003,Toronto Raptors,Right,193.04,92.616,26,24,286,66,0.23077,2.75
Jermaine Jackson,171932,2003,Atlanta Hawks,Right,193.04,92.616,26,29,273,55,0.20147,1.89655
Jermaine Jackson,771123,2006,Milwaukee Bucks,Right,193.04,92.616,29,30,202,35,0.17327,1.16667
Jermaine O'Neal,5075000,2000,Portland Trail Blazers,Right,210.82,102.604,21,70,859,273,0.31781,3.9
Jermaine O'Neal,5710000,2001,Indiana Pacers,Right,210.82,102.604,22,81,2641,1041,0.39417,12.85185
Jermaine O'Neal,6325000,2002,Indiana Pacers,Right,210.82,102.604,23,72,2707,1371,0.50646,19.04167
Jermaine O'Neal,6900000,2003,Indiana Pacers,Right,210.82,102.604,24,77,2864,1600,0.55866,20.77922
Jermaine O'Neal,13152000,2004,Indiana Pacers,Right,210.82,102.604,25,78,2788,1566,0.56169,20.07692
Jermaine O'Neal,14796000,2005,Indiana Pacers,Right,210.82,102.604,26,44,1530,1068,0.69804,24.27273
Jermaine O'Neal,16440000,2006,Indiana Pacers,Right,210.82,102.604,27,51,1802,1024,0.56826,20.07843
Jermaine O'Neal,18084000,2007,Indiana Pacers,Right,210.82,102.604,28,69,2459,1339,0.54453,19.4058
Jermaine O'Neal,19728000,2008,Indiana Pacers,Right,210.82,102.604,29,42,1206,571,0.47347,13.59524
Jermaine O'Neal,21372000,2009,TOT,Right,210.82,102.604,30,68,2027,905,0.44647,13.30882
Jermaine O'Neal,21372000,2009,Toronto Raptors,Right,210.82,102.604,30,41,1216,555,0.45641,13.53659
Jermaine O'Neal,21372000,2009,Miami Heat,Right,210.82,102.604,30,27,811,350,0.43157,12.96296
Jermaine O'Neal,23016000,2010,Miami Heat,Right,210.82,102.604,31,70,1991,950,0.47715,13.57143
Jermaine O'Neal,5765000,2011,Boston Celtics,Right,210.82,102.604,32,24,431,129,0.2993,5.375
Jermaine O'Neal,6226200,2012,Boston Celtics,Right,210.82,102.604,33,25,570,125,0.2193,5
Jermaine O'Neal,1352181,2013,Phoenix Suns,Right,210.82,102.604,34,55,1029,454,0.44121,8.25455
Jermaine O'Neal,2000000,2014,Golden State Warriors,Right,210.82,102.604,35,44,883,349,0.39524,7.93182
Jermaine Taylor,725000,2010,Houston Rockets,Right,193.04,95.34,23,31,303,128,0.42244,4.12903
Jermaine Taylor,780871,2011,TOT,Right,193.04,95.34,24,34,483,223,0.4617,6.55882
Jermaine Taylor,780871,2011,Houston Rockets,Right,193.04,95.34,24,8,77,39,0.50649,4.875
Jermaine Taylor,780871,2011,Sacramento Kings,Right,193.04,95.34,24,26,406,184,0.4532,7.07692
Jermareo Davidson,427163,2008,Charlotte Hornets,Right,208.28,104.42,23,38,322,120,0.37267,3.15789
Jermareo Davidson,422725,2009,Golden State Warriors,Right,208.28,104.42,24,14,111,42,0.37838,3
Jerome Beasley,366931,2004,Miami Heat,Right,208.28,107.598,23,2,5,2,0.4,1
Jerome James,465850,2002,Oklahoma City Thunder,Right,213.36,136.2,26,56,949,298,0.31401,5.32143
Jerome James,4546000,2003,Oklahoma City Thunder,Right,213.36,136.2,27,51,766,276,0.36031,5.41176
Jerome James,5000600,2004,Oklahoma City Thunder,Right,213.36,136.2,28,65,990,324,0.32727,4.98462
Jerome James,5455200,2005,Oklahoma City Thunder,Right,213.36,136.2,29,80,1330,395,0.29699,4.9375
Jerome James,5000000,2006,New York Knicks,Right,213.36,136.2,30,45,406,137,0.33744,3.04444
Jerome James,5400000,2007,New York Knicks,Right,213.36,136.2,31,41,273,76,0.27839,1.85366
Jerome James,5800000,2008,New York Knicks,Right,213.36,136.2,32,2,5,4,0.8,2
Jerome James,6200000,2009,New York Knicks,Right,213.36,136.2,33,2,10,6,0.6,3
Jerome Jordan,473604,2012,New York Knicks,Right,213.36,114.862,25,21,108,42,0.38889,2
Jerome Jordan,915243,2015,Brooklyn Nets,Right,213.36,114.862,28,44,383,138,0.36031,3.13636
Jerome Kersey,1000000,2000,San Antonio Spurs,Right,200.66,97.61,37,72,1310,321,0.24504,4.45833
Jerome Kersey,1000000,2001,Milwaukee Bucks,Right,200.66,97.61,38,22,243,72,0.2963,3.27273
Jerome Williams,2550000,2000,Detroit Pistons,Right,205.74,93.524,26,82,2102,689,0.32778,8.40244
Jerome Williams,2870000,2001,TOT,Right,205.74,93.524,27,59,1182,372,0.31472,6.30508
Jerome Williams,2870000,2001,Detroit Pistons,Right,205.74,93.524,27,33,804,241,0.29975,7.30303
Jerome Williams,2870000,2001,Toronto Raptors,Right,205.74,93.524,27,26,378,131,0.34656,5.03846
Jerome Williams,5000000,2002,Toronto Raptors,Right,205.74,93.524,28,68,1641,518,0.31566,7.61765
Jerome Williams,5250000,2003,Toronto Raptors,Right,205.74,93.524,29,71,2346,691,0.29454,9.73239
Jerome Williams,5987500,2004,TOT,Right,205.74,93.524,30,68,1637,422,0.25779,6.20588
Jerome Williams,5987500,2004,Toronto Raptors,Right,205.74,93.524,30,15,407,77,0.18919,5.13333
Jerome Williams,5987500,2004,Chicago Bulls,Right,205.74,93.524,30,53,1230,345,0.28049,6.50943
Jerome Williams,6187500,2005,New York Knicks,Right,205.74,93.524,31,79,1211,359,0.29645,4.5443
Jerrelle Benimon,35000,2015,Utah Jazz,Right,203.2,111.23,23,2,3,0,0,0
Jerry Stackhouse,4781250,2000,Detroit Pistons,Right,198.12,98.972,25,82,3148,1939,0.61595,23.64634
Jerry Stackhouse,5310000,2001,Detroit Pistons,Right,198.12,98.972,26,80,3215,2380,0.74028,29.75
Jerry Stackhouse,5843750,2002,Detroit Pistons,Right,198.12,98.972,27,76,2685,1629,0.6067,21.43421
Jerry Stackhouse,6375000,2003,Washington Wizards,Right,198.12,98.972,28,70,2747,1508,0.54896,21.54286
Jerry Stackhouse,6906250,2004,Washington Wizards,Right,198.12,98.972,29,26,774,362,0.4677,13.92308
Jerry Stackhouse,7437500,2005,Dallas Mavericks,Right,198.12,98.972,30,56,1617,833,0.51515,14.875
Jerry Stackhouse,8367187,2006,Dallas Mavericks,Right,198.12,98.972,31,55,1525,715,0.46885,13
Jerry Stackhouse,9296874,2007,Dallas Mavericks,Right,198.12,98.972,32,67,1615,804,0.49783,12
Jerry Stackhouse,6750000,2008,Dallas Mavericks,Right,198.12,98.972,33,58,1412,618,0.43768,10.65517
Jerry Stackhouse,7000000,2009,Dallas Mavericks,Right,198.12,98.972,34,10,162,42,0.25926,4.2
Jerry Stackhouse,2000000,2010,Milwaukee Bucks,Right,198.12,98.972,35,42,855,358,0.41871,8.52381
Jerry Stackhouse,222712,2011,Miami Heat,Right,198.12,98.972,36,7,50,12,0.24,1.71429
Jerry Stackhouse,1352181,2012,Atlanta Hawks,Right,198.12,98.972,37,30,273,108,0.3956,3.6
Jerry Stackhouse,1352181,2013,Brooklyn Nets,Right,198.12,98.972,38,37,544,182,0.33456,4.91892
Jerryd Bayless,1993560,2009,Portland Trail Blazers,Right,190.5,90.8,20,53,655,228,0.34809,4.30189
Jerryd Bayless,2143080,2010,Portland Trail Blazers,Right,190.5,90.8,21,74,1304,630,0.48313,8.51351
Jerryd Bayless,2292600,2011,TOT,Right,190.5,90.8,22,71,1496,651,0.43516,9.16901
Jerryd Bayless,2292600,2011,New Orleans Pelicans,Right,190.5,90.8,22,11,149,50,0.33557,4.54545
Jerryd Bayless,2292600,2011,Toronto Raptors,Right,190.5,90.8,22,60,1347,601,0.44618,10.01667
Jerryd Bayless,3042280,2012,Toronto Raptors,Right,190.5,90.8,23,31,705,353,0.50071,11.3871
Jerryd Bayless,3000000,2013,Memphis Grizzlies,Right,190.5,90.8,24,80,1765,693,0.39263,8.6625
Jerryd Bayless,3135000,2014,TOT,Right,190.5,90.8,25,72,1686,666,0.39502,9.25
Jerryd Bayless,3135000,2014,Memphis Grizzlies,Right,190.5,90.8,25,31,650,250,0.38462,8.06452
Jerryd Bayless,3135000,2014,Boston Celtics,Right,190.5,90.8,25,41,1036,416,0.40154,10.14634
Jerryd Bayless,3000000,2015,Milwaukee Bucks,Right,190.5,90.8,26,77,1717,598,0.34828,7.76623
Jerryd Bayless,3000000,2016,Milwaukee Bucks,Right,190.5,90.8,27,52,1505,541,0.35947,10.40385
Jeryl Sasser,901800,2002,Orlando Magic,Right,198.12,90.8,22,7,36,10,0.27778,1.42857
Jeryl Sasser,969480,2003,Orlando Magic,Right,198.12,90.8,23,75,1025,194,0.18927,2.58667
Jim Jackson,1925000,2000,Atlanta Hawks,Right,198.12,99.88,29,79,2767,1317,0.47597,16.67089
Jim Jackson,2330000,2001,TOT,Right,198.12,99.88,30,56,1690,643,0.38047,11.48214
Jim Jackson,2330000,2001,Atlanta Hawks,Right,198.12,99.88,30,17,550,243,0.44182,14.29412
Jim Jackson,2330000,2001,Cleveland Cavaliers,Right,198.12,99.88,30,39,1140,400,0.35088,10.25641
Jim Jackson,789170,2002,Miami Heat,Right,198.12,99.88,31,55,1825,589,0.32274,10.70909
Jim Jackson,791341,2003,Sacramento Kings,Right,198.12,99.88,32,63,1309,487,0.37204,7.73016
Jim Jackson,2200000,2004,Houston Rockets,Right,198.12,99.88,33,80,3119,1033,0.3312,12.9125
Jim Jackson,2420000,2005,TOT,Right,198.12,99.88,34,64,1987,672,0.3382,10.5
Jim Jackson,2420000,2005,Houston Rockets,Right,198.12,99.88,34,24,990,320,0.32323,13.33333
Jim Jackson,2420000,2005,Phoenix Suns,Right,198.12,99.88,34,40,997,352,0.35306,8.8
Jim Jackson,2640000,2006,TOT,Right,198.12,99.88,35,40,512,121,0.23633,3.025
Jim Jackson,2640000,2006,Phoenix Suns,Right,198.12,99.88,35,27,420,99,0.23571,3.66667
Jim Jackson,2640000,2006,Los Angeles Lakers,Right,198.12,99.88,35,13,92,22,0.23913,1.69231
Jim McIlvaine,4800000,2000,Brooklyn Nets,Right,215.9,108.96,27,66,1048,157,0.14981,2.37879
Jim McIlvaine,5400000,2001,Brooklyn Nets,Right,215.9,108.96,28,18,193,28,0.14508,1.55556
Jimmer Fredette,2238360,2012,Sacramento Kings,Right,187.96,88.53,22,61,1135,462,0.40705,7.57377
Jimmer Fredette,2406240,2013,Sacramento Kings,Right,187.96,88.53,23,69,967,494,0.51086,7.15942
Jimmer Fredette,2439840,2014,TOT,Right,187.96,88.53,24,49,519,273,0.52601,5.57143
Jimmer Fredette,2439840,2014,Sacramento Kings,Right,187.96,88.53,24,41,463,241,0.52052,5.87805
Jimmer Fredette,2439840,2014,Chicago Bulls,Right,187.96,88.53,24,8,56,32,0.57143,4
Jimmer Fredette,948163,2015,New Orleans Pelicans,Right,187.96,88.53,25,50,509,178,0.34971,3.56
Jimmer Fredette,507711,2016,TOT,Right,187.96,88.53,26,6,18,9,0.5,1.5
Jimmer Fredette,507711,2016,New Orleans Pelicans,Right,187.96,88.53,26,4,13,2,0.15385,0.5
Jimmer Fredette,507711,2016,New York Knicks,Right,187.96,88.53,26,2,5,7,1.4,3.5
Jimmy Butler,1020960,2012,Chicago Bulls,Right,200.66,99.88,22,42,359,109,0.30362,2.59524
Jimmy Butler,1097520,2013,Chicago Bulls,Right,200.66,99.88,23,82,2134,705,0.33037,8.59756
Jimmy Butler,1112880,2014,Chicago Bulls,Right,200.66,99.88,24,67,2591,878,0.33887,13.10448
Jimmy Butler,2008748,2015,Chicago Bulls,Right,200.66,99.88,25,65,2513,1301,0.51771,20.01538
Jimmy Butler,15260000,2016,Chicago Bulls,Right,200.66,99.88,26,67,2474,1399,0.56548,20.8806
Joakim Noah,2135400,2008,Chicago Bulls,Right,210.82,105.328,22,74,1534,488,0.31812,6.59459
Joakim Noah,2295480,2009,Chicago Bulls,Right,210.82,105.328,23,80,1938,537,0.27709,6.7125
Joakim Noah,2455680,2010,Chicago Bulls,Right,210.82,105.328,24,64,1925,687,0.35688,10.73438
Joakim Noah,3128536,2011,Chicago Bulls,Right,210.82,105.328,25,48,1576,561,0.35596,11.6875
Joakim Noah,12000000,2012,Chicago Bulls,Right,210.82,105.328,26,64,1945,652,0.33522,10.1875
Joakim Noah,11300000,2013,Chicago Bulls,Right,210.82,105.328,27,66,2426,784,0.32317,11.87879
Joakim Noah,11100000,2014,Chicago Bulls,Right,210.82,105.328,28,80,2820,1007,0.35709,12.5875
Joakim Noah,12200000,2015,Chicago Bulls,Right,210.82,105.328,29,67,2049,485,0.2367,7.23881
Joakim Noah,13400000,2016,Chicago Bulls,Right,210.82,105.328,30,29,635,124,0.19528,4.27586
Jodie Meeks,650000,2010,TOT,Right,193.04,94.432,22,60,719,281,0.39082,4.68333
Jodie Meeks,650000,2010,Milwaukee Bucks,Right,193.04,94.432,22,41,486,169,0.34774,4.12195
Jodie Meeks,650000,2010,Philadelphia 76ers,Right,193.04,94.432,22,19,233,112,0.48069,5.89474
Jodie Meeks,762195,2011,Philadelphia 76ers,Right,193.04,94.432,23,74,2062,774,0.37536,10.45946
Jodie Meeks,854389,2012,Philadelphia 76ers,Right,193.04,94.432,24,66,1644,556,0.3382,8.42424
Jodie Meeks,1500000,2013,Los Angeles Lakers,Right,193.04,94.432,25,78,1663,618,0.37162,7.92308
Jodie Meeks,1550000,2014,Los Angeles Lakers,Right,193.04,94.432,26,77,2556,1209,0.473,15.7013
Jodie Meeks,6000000,2015,Detroit Pistons,Right,193.04,94.432,27,60,1462,663,0.45349,11.05
Jodie Meeks,6270000,2016,Detroit Pistons,Right,193.04,94.432,28,3,43,22,0.51163,7.33333
Joe Alexander,2403120,2009,Milwaukee Bucks,Right,203.2,104.42,22,59,716,278,0.38827,4.71186
Joe Alexander,2583360,2010,Chicago Bulls,Right,203.2,104.42,23,8,29,4,0.13793,0.5
Joe Crispin,48705,2002,TOT,Right,182.88,83.99,22,21,156,79,0.50641,3.7619
Joe Crispin,48705,2002,Los Angeles Lakers,Right,182.88,83.99,22,6,27,10,0.37037,1.66667
Joe Crispin,48705,2002,Phoenix Suns,Right,182.88,83.99,22,15,129,69,0.53488,4.6
Joe Harris,884879,2015,Cleveland Cavaliers,Right,198.12,99.426,23,51,493,136,0.27586,2.66667
