Player,Season,Team,Salary,PPG,Height,Weight,PPM
Trajan Langdon,2002,Cleveland Cavaliers,1604880,4.75,191,89,0.43816
Travis Best,2000,Indiana Pacers,3250000,8.93902,180,83,0.43347
Travis Best,2001,Indiana Pacers,3500000,11.92208,180,83,0.37363
Travis Best,2002,TOT,3375000,7.85135,180,83,0.33257
Travis Best,2002,Indiana Pacers,3375000,6.86364,180,83,0.31656
Travis Best,2002,Chicago Bulls,3375000,9.3,180,83,0.35183
Travis Best,2003,Miami Heat,1400000,8.375,180,83,0.3337
Travis Best,2004,Dallas Mavericks,938679,2.80328,180,83,0.22441
Travis Best,2005,Brooklyn Nets,1000000,6.76316,180,83,0.35181
Travis Diener,2006,Orlando Magic,398762,3.82609,185,79,0.35772
Travis Diener,2007,Orlando Magic,664209,3.76923,185,79,0.34028
Travis Diener,2008,Indiana Pacers,1500000,6.90909,185,79,0.33628
Travis Diener,2009,Indiana Pacers,1620000,3.74545,185,79,0.28651
Travis Diener,2010,TOT,1740000,0.66667,185,79,0.11765
Travis Diener,2010,Indiana Pacers,1740000,0.75,185,79,0.12
Travis Diener,2010,Portland Trail Blazers,1740000,0.6,185,79,0.11538
Travis Hansen,2004,Atlanta Hawks,366931,3,198,93,0.2426
Travis Knight,2000,Los Angeles Lakers,2800000,1.73016,213,107,0.26585
Travis Knight,2001,New York Knicks,3200000,0.64444,213,107,0.11328
Travis Knight,2002,New York Knicks,3600000,2,213,107,0.22844
Travis Knight,2003,New York Knicks,4000000,1.875,213,107,0.20906
Travis Leslie,2012,Los Angeles Clippers,473604,1.4,193,93,0.31111
Travis Outlaw,2004,Portland Trail Blazers,941040,1,206,95,0.42105
Travis Outlaw,2005,Portland Trail Blazers,1011600,5.40678,206,95,0.40227
Travis Outlaw,2006,Portland Trail Blazers,1082160,5.7971,206,95,0.34692
Travis Outlaw,2007,Portland Trail Blazers,1836426,9.62687,206,95,0.42102
Travis Outlaw,2008,Portland Trail Blazers,4000000,13.31707,206,95,0.49954
Travis Outlaw,2009,Portland Trail Blazers,4000000,12.76543,206,95,0.46037
Travis Outlaw,2010,TOT,4000000,9.08824,206,95,0.42329
Travis Outlaw,2010,Portland Trail Blazers,4000000,9.90909,206,95,0.47186
Travis Outlaw,2010,Los Angeles Clippers,4000000,8.69565,206,95,0.4008
Travis Outlaw,2011,Brooklyn Nets,7000000,9.21951,206,95,0.32061
Travis Outlaw,2012,Sacramento Kings,4000000,4.28205,206,95,0.334
Travis Outlaw,2013,Sacramento Kings,3000000,5.26316,206,95,0.45045
Travis Outlaw,2014,Sacramento Kings,3000000,5.44444,206,95,0.32207
Travis Wear,2015,New York Knicks,507336,3.90196,208,104,0.29613
Tremaine Fowlkes,2003,Los Angeles Clippers,512435,4.43243,203,100,0.28621
Tremaine Fowlkes,2004,Detroit Pistons,638679,1.22222,203,100,0.16858
Tremaine Fowlkes,2005,Indiana Pacers,79029,2.375,203,100,0.33929
Trenton Hassell,2002,Chicago Bulls,332817,8.73077,196,91,0.30443
Trenton Hassell,2003,Chicago Bulls,512435,4.17073,196,91,0.17109
Trenton Hassell,2004,Minnesota Timberwolves,638679,5.01235,196,91,0.17933
Trenton Hassell,2005,Minnesota Timberwolves,4350000,6.59756,196,91,0.26161
Trenton Hassell,2006,Minnesota Timberwolves,4350000,9.22078,196,91,0.28242
Trenton Hassell,2007,Minnesota Timberwolves,4350000,6.73684,196,91,0.23032
Trenton Hassell,2008,TOT,4350000,1.95238,196,91,0.15912
Trenton Hassell,2008,Dallas Mavericks,4350000,2.05405,196,91,0.16415
Trenton Hassell,2008,Brooklyn Nets,4350000,1.80769,196,91,0.15161
Trenton Hassell,2009,Brooklyn Nets,4350000,3.66038,196,91,0.17733
Trenton Hassell,2010,Brooklyn Nets,4350000,4.46154,196,91,0.20976
Trevor Ariza,2005,New York Knicks,385277,5.85,203,91,0.33864
Trevor Ariza,2006,TOT,682051,4.63158,203,91,0.26426
Trevor Ariza,2006,New York Knicks,682051,4.58333,203,91,0.23272
Trevor Ariza,2006,Orlando Magic,682051,4.71429,203,91,0.34138
Trevor Ariza,2007,Orlando Magic,3100000,8.87719,203,91,0.39593
Trevor Ariza,2008,TOT,3100000,5.48571,203,91,0.35165
Trevor Ariza,2008,Orlando Magic,3100000,3.27273,203,91,0.31304
Trevor Ariza,2008,Los Angeles Lakers,3100000,6.5,203,91,0.36195
Trevor Ariza,2009,Los Angeles Lakers,3100000,8.89024,203,91,0.36468
Trevor Ariza,2010,Houston Rockets,5854000,14.88889,203,91,0.40776
Trevor Ariza,2011,New Orleans Pelicans,6322320,11.01333,203,91,0.31769
Trevor Ariza,2012,New Orleans Pelicans,6790640,10.82927,203,91,0.32889
Trevor Ariza,2013,Washington Wizards,7258960,9.46429,203,91,0.3603
Trevor Ariza,2014,Washington Wizards,7727280,14.37662,203,91,0.40654
Trevor Ariza,2015,Houston Rockets,8579089,12.78049,203,91,0.35768
Trevor Ariza,2016,Houston Rockets,8193030,12.65432,203,91,0.35852
Trevor Booker,2011,Washington Wizards,1204560,5.32308,201,109,0.32549
Trevor Booker,2012,Washington Wizards,1294920,8.38,201,109,0.33228
Trevor Booker,2013,Washington Wizards,1385280,5.33333,201,109,0.28861
Trevor Booker,2014,Washington Wizards,2350820,6.81944,201,109,0.31616
Trevor Booker,2015,Utah Jazz,5000000,7.17722,201,109,0.36253
Trevor Booker,2016,Utah Jazz,4775000,5.86076,201,109,0.2837
Trey Burke,2014,Utah Jazz,2438760,12.78571,185,84,0.39567
Trey Burke,2015,Utah Jazz,2548560,12.80263,185,84,0.42526
Trey Burke,2016,Utah Jazz,2658240,10.60938,185,84,0.49707
Trey Gilder,2010,Memphis Grizzlies,26917,1,206,84,0.4
Trey Johnson,2009,Cleveland Cavaliers,187258,1,196,99,0.28571
Trey Johnson,2011,TOT,89670,4.25,196,99,0.3617
Trey Johnson,2011,Toronto Raptors,89670,4,196,99,0.34568
Trey Johnson,2011,Los Angeles Lakers,89670,6,196,99,0.46154
Trey Lyles,2016,Utah Jazz,2239800,6.1,208,106,0.35311
Trey Thompkins,2012,Los Angeles Clippers,473604,2.375,208,111,0.47899
Tristan Thompson,2012,Cleveland Cavaliers,3726600,8.23333,203,102,0.34691
Tristan Thompson,2013,Cleveland Cavaliers,4006080,11.67073,203,102,0.37324
Tristan Thompson,2014,Cleveland Cavaliers,4062000,11.71951,203,102,0.37047
Tristan Thompson,2015,Cleveland Cavaliers,5138430,8.45122,203,102,0.31586
Tristan Thompson,2016,Cleveland Cavaliers,14260870,7.84146,203,102,0.28338
Troy Bell,2004,Memphis Grizzlies,1285440,1.83333,185,82,0.32353
Troy Daniels,2015,TOT,816482,3.74468,193,91,0.44332
Troy Daniels,2015,Houston Rockets,816482,2.70588,193,91,0.42593
Troy Daniels,2015,Minnesota Timberwolves,816482,2.78947,193,91,0.34416
Troy Daniels,2015,CHO,816482,7,193,91,0.57037
Troy Daniels,2016,CHO,947276,5.62791,193,91,0.5084
Troy Hudson,2000,Los Angeles Clippers,460000,8.79032,185,77,0.34234
Troy Hudson,2001,Orlando Magic,523500,4.76,185,77,0.35417
Troy Hudson,2002,Orlando Magic,590850,11.7284,185,77,0.51241
Troy Hudson,2003,Minnesota Timberwolves,2000000,14.21519,185,77,0.43192
Troy Hudson,2004,Minnesota Timberwolves,2100000,7.51724,185,77,0.4334
Troy Hudson,2005,Minnesota Timberwolves,4903000,8.74684,185,77,0.39965
Troy Hudson,2006,Minnesota Timberwolves,5253000,9.5,185,77,0.4275
Troy Hudson,2007,Minnesota Timberwolves,5603000,5.94118,185,77,0.36462
Troy Hudson,2008,Golden State Warriors,5953000,3.11111,185,77,0.30108
Troy Murphy,2002,Golden State Warriors,1310400,5.85366,211,111,0.33149
Troy Murphy,2003,Golden State Warriors,1408680,11.68354,211,111,0.36773
Troy Murphy,2004,Golden State Warriors,1506960,9.96429,211,111,0.45738
Troy Murphy,2005,Golden State Warriors,2231808,15.37143,211,111,0.45305
Troy Murphy,2006,Golden State Warriors,7365079,13.98649,211,111,0.41137
Troy Murphy,2007,TOT,8285714,10.26471,211,111,0.37689
Troy Murphy,2007,Golden State Warriors,8285714,8.88462,211,111,0.34633
Troy Murphy,2007,Indiana Pacers,8285714,11.11905,211,111,0.39409
Troy Murphy,2008,Indiana Pacers,9206349,12.21333,211,111,0.43495
Troy Murphy,2009,Indiana Pacers,10126984,14.26027,211,111,0.41942
